,mg_movie_href,mg_genre_id
2,tt8322592,9
0,tt4154796,7
1,tt4154796,9
2,tt4154796,13
0,tt5848272,14
1,tt5848272,2
2,tt5848272,13
0,tt4154756,0
1,tt4154756,9
2,tt4154756,13
0,tt7134278,3
1,tt7134278,9
2,tt7134278,13
0,tt4630562,19
1,tt4630562,9
2,tt4630562,13
0,tt1293847,1
1,tt1293847,9
2,tt1293847,13
0,tt2513074,6
1,tt2513074,9
2,tt2513074,7
0,tt7537668,2
1,tt7537668,23
2,tt7537668,13
0,tt5540044,3
1,tt5540044,23
2,tt5540044,13
0,tt1618442,23
1,tt1618442,9
2,tt1618442,13
0,tt3757982,3
1,tt3757982,9
0,tt6706132,8
1,tt6706132,7
0,tt2820852,1
1,tt2820852,9
2,tt2820852,13
0,tt2015381,2
1,tt2015381,9
2,tt2015381,13
0,tt1411250,0
1,tt1411250,9
2,tt1411250,13
0,tt3095416,14
1,tt3095416,3
2,tt3095416,9
0,tt1905041,1
1,tt1905041,9
2,tt1905041,13
0,tt1596343,19
1,tt1596343,9
2,tt1596343,13
0,tt1538503,3
1,tt1538503,9
2,tt1538503,7
0,tt1218336,0
1,tt1218336,9
2,tt1218336,13
0,tt1418290,19
1,tt1418290,1
2,tt1418290,9
0,tt1013752,1
1,tt1013752,9
0,tt0364970,0
1,tt0364970,9
2,tt0364970,13
0,tt0463985,19
1,tt0463985,1
2,tt0463985,9
0,tt0419749,19
1,tt0419749,2
2,tt0419749,20
0,tt0395699,2
1,tt0395699,9
2,tt0395699,7
0,tt4967358,2
0,tt0407658,14
1,tt0407658,3
2,tt0407658,9
0,tt0296572,0
1,tt0296572,9
2,tt0296572,13
0,tt0405833,19
1,tt0405833,9
2,tt0405833,0
0,tt0266465,19
1,tt0266465,9
2,tt0266465,7
0,tt0295701,1
1,tt0295701,9
2,tt0295701,13
0,tt0211465,19
1,tt0211465,1
2,tt0211465,7
0,tt0232500,19
1,tt0232500,1
2,tt0232500,9
0,tt0134847,15
1,tt0134847,9
2,tt0134847,0
0,tt0181984,19
1,tt0181984,1
2,tt0181984,7
0,tt0366620,9
1,tt0366620,0
0,tt0129167,14
1,tt0129167,9
2,tt0129167,13
0,tt0149171,19
1,tt0149171,7
0,tt0226168,3
1,tt0226168,7
0,tt15398776,24
1,tt15398776,20
2,tt15398776,7
0,tt4244994,24
1,tt4244994,9
2,tt4244994,7
0,tt10696896,19
1,tt10696896,1
2,tt10696896,7
0,tt11525644,19
1,tt11525644,18
2,tt11525644,7
0,tt6521876,2
1,tt6521876,9
2,tt6521876,13
0,tt7153766,15
1,tt7153766,18
2,tt7153766,7
0,tt14279324,2
1,tt14279324,3
2,tt14279324,9
0,tt3501632,2
1,tt3501632,9
2,tt3501632,13
0,tt0491175,19
1,tt0491175,2
2,tt0491175,7
0,tt1389072,0
1,tt1389072,23
2,tt1389072,7
0,tt2034800,23
1,tt2034800,9
2,tt2034800,13
0,tt4196776,1
1,tt4196776,9
0,tt5364898,3
1,tt5364898,0
0,tt3659388,0
1,tt3659388,7
2,tt3659388,13
0,tt5520670,0
1,tt5520670,3
2,tt5520670,13
0,tt5520656,0
1,tt5520656,3
2,tt5520656,13
0,tt0320037,2
1,tt0320037,8
2,tt0320037,5
0,tt0816692,0
1,tt0816692,7
2,tt0816692,13
0,tt2177771,2
1,tt2177771,24
2,tt2177771,7
0,tt2333804,2
1,tt2333804,23
2,tt2333804,7
0,tt1535108,0
1,tt1535108,9
2,tt1535108,7
0,tt14786186,3
1,tt14786186,8
0,tt1291580,8
1,tt1291580,20
2,tt1291580,7
0,tt1797404,2
1,tt1797404,7
0,tt2091473,7
0,tt1389137,2
1,tt1389137,17
2,tt1389137,7
0,tt0466893,7
0,tt1598778,1
1,tt1598778,7
0,tt1385826,11
1,tt1385826,1
2,tt1385826,0
0,tt1403865,12
1,tt1403865,7
0,tt1212419,11
1,tt1212419,23
2,tt1212419,7
0,tt0947810,1
1,tt0947810,9
2,tt0947810,7
0,tt1792654,2
1,tt1792654,6
0,tt0387199,2
1,tt0387199,7
0,tt1130080,19
1,tt1130080,2
2,tt1130080,20
0,tt0876563,14
1,tt0876563,2
2,tt0876563,13
0,tt0374569,24
1,tt0374569,20
2,tt0374569,7
0,tt0481797,18
1,tt0481797,23
2,tt0481797,7
0,tt0169414,14
1,tt0169414,3
2,tt0169414,13
0,tt0440963,18
1,tt0440963,9
2,tt0440963,13
0,tt0365737,1
1,tt0365737,7
0,tt0355295,2
1,tt0355295,9
2,tt0355295,13
0,tt0275140,19
1,tt0275140,18
2,tt0275140,7
0,tt0372183,1
1,tt0372183,18
2,tt0372183,9
0,tt0300051,2
1,tt0300051,11
2,tt0300051,7
0,tt0356150,2
0,tt0338466,2
0,tt0285341,2
1,tt0285341,17
2,tt0285341,7
0,tt0258463,1
1,tt0258463,18
2,tt0258463,9
0,tt0202623,2
1,tt0202623,11
0,tt0166813,14
1,tt0166813,7
2,tt0166813,13
0,tt0157246,2
1,tt0157246,11
0,tt0302674,7
1,tt0302674,18
2,tt0302674,13
0,tt0268995,11
1,tt0268995,7
0,tt0261392,2
0,tt0149624,12
1,tt0149624,11
2,tt0149624,7
0,tt0120913,14
1,tt0120913,9
2,tt0120913,13
0,tt0134119,19
1,tt0134119,1
2,tt0134119,7
0,tt0120655,7
1,tt0120655,2
2,tt0120655,13
0,tt0119217,11
1,tt0119217,7
0,tt0119978,19
1,tt0119978,1
2,tt0119978,7
0,tt0118842,2
1,tt0118842,11
2,tt0118842,7
0,tt0116422,2
0,tt0113196,12
1,tt0113196,13
0,tt0107004,12
1,tt0107004,24
2,tt0107004,7
0,tt0105327,7
0,tt0100497,7
0,tt0097351,17
1,tt0097351,23
2,tt0097351,7
0,tt0095238,11
1,tt0095238,7
0,tt0095690,2
1,tt0095690,11
2,tt0095690,7
0,tt13009046,11
0,tt8049666,1
1,tt8049666,7
0,tt5706370,7
0,tt3203620,19
1,tt3203620,1
2,tt3203620,7
0,tt4191702,1
1,tt4191702,7
0,tt3165630,7
0,tt2555736,2
1,tt2555736,11
2,tt2555736,7
0,tt3505712,7
0,tt1460798,14
1,tt1460798,17
0,tt2395695,22
0,tt1764183,1
1,tt1764183,7
0,tt1646980,19
1,tt1646980,9
2,tt1646980,7
0,tt1129445,7
1,tt1129445,20
2,tt1129445,13
0,tt1028532,17
1,tt1028532,20
2,tt1028532,7
0,tt1210042,19
1,tt1210042,9
2,tt1210042,7
0,tt0956038,11
1,tt0956038,7
0,tt0455782,7
1,tt0455782,2
2,tt0455782,13
0,tt0473356,19
1,tt0473356,18
2,tt0473356,7
0,tt0462338,2
1,tt0462338,20
2,tt0462338,7
0,tt0387059,17
1,tt0387059,7
0,tt0358135,2
1,tt0358135,8
2,tt0358135,7
0,tt0299658,19
1,tt0299658,2
2,tt0299658,10
0,tt0250797,11
1,tt0250797,1
2,tt0250797,7
0,tt0265349,15
1,tt0265349,18
2,tt0265349,7
0,tt0205271,2
1,tt0205271,11
2,tt0205271,7
0,tt0174480,11
1,tt0174480,7
0,tt0163187,2
1,tt0163187,11
0,tt0119994,19
1,tt0119994,1
2,tt0119994,7
0,tt0110146,11
1,tt0110146,7
0,tt0107611,11
1,tt0107611,7
0,tt0106273,24
1,tt0106273,7
0,tt0108185,11
1,tt0108185,18
2,tt0108185,7
0,tt0104265,1
1,tt0104265,7
0,tt0101991,7
0,tt0100405,2
1,tt0100405,11
0,tt0099850,19
1,tt0099850,1
2,tt0099850,7
0,tt0095640,19
1,tt0095640,9
2,tt0095640,7
0,tt0091637,19
1,tt0091637,11
2,tt0091637,7
0,tt0089420,7
1,tt0089420,20
2,tt0089420,13
0,tt0085236,11
1,tt0085236,1
2,tt0085236,7
0,tt0085276,11
1,tt0085276,9
2,tt0085276,7
0,tt0084434,11
1,tt0084434,7
0,tt0080365,19
1,tt0080365,18
2,tt0080365,7
0,tt0080157,21
1,tt0080157,7
0,tt0078878,7
0,tt0077405,11
1,tt0077405,7
0,tt0076327,7
0,tt0074173,7
0,tt0073758,19
1,tt0073758,6
2,tt0073758,7
0,tt0073620,19
1,tt0073620,9
2,tt0073620,7
0,tt0459230,7
0,tt14203572,1
0,tt13002242,1
1,tt13002242,7
0,tt3319460,15
1,tt3319460,18
2,tt3319460,7
0,tt12784484,7
0,tt0264235,2
0,tt1657517,8
1,tt1657517,18
2,tt1657517,7
0,tt1833116,19
1,tt1833116,9
2,tt1833116,7
0,tt5397194,19
1,tt5397194,1
2,tt5397194,0
0,tt5690810,11
1,tt5690810,1
2,tt5690810,7
0,tt2239822,23
1,tt2239822,9
2,tt2239822,13
0,tt6223260,3
1,tt6223260,7
0,tt6078822,3
1,tt6078822,9
2,tt6078822,7
0,tt4210080,7
1,tt4210080,2
2,tt4210080,13
0,tt2937900,24
1,tt2937900,7
0,tt2380331,2
1,tt2380331,11
2,tt2380331,7
0,tt1747958,19
1,tt1747958,9
2,tt1747958,7
0,tt0423455,11
1,tt0423455,20
2,tt0423455,7
0,tt1770734,1
1,tt1770734,7
0,tt1634121,15
1,tt1634121,1
2,tt1634121,23
0,tt1529572,19
1,tt1529572,1
2,tt1529572,7
0,tt0926380,7
0,tt1135487,19
1,tt1135487,2
2,tt1135487,11
0,tt0963178,19
1,tt0963178,9
2,tt0963178,7
0,tt3225478,3
0,tt0414055,24
1,tt0414055,20
2,tt0414055,7
0,tt0465602,1
1,tt0465602,9
0,tt0206634,0
1,tt0206634,9
2,tt0206634,7
0,tt0383216,19
1,tt0383216,2
2,tt0383216,13
0,tt0398017,19
1,tt0398017,1
2,tt0398017,7
0,tt0376541,11
1,tt0376541,7
0,tt0349683,7
1,tt0349683,9
2,tt0349683,13
0,tt12958702,3
1,tt12958702,9
0,tt0294357,7
1,tt0294357,11
2,tt0294357,13
0,tt0319531,19
1,tt0319531,18
2,tt0319531,7
0,tt5564586,3
1,tt5564586,18
0,tt0340398,3
1,tt0340398,9
2,tt0340398,13
0,tt0338768,3
1,tt0338768,9
2,tt0338768,13
0,tt0338111,3
1,tt0338111,9
2,tt0338111,13
0,tt0280707,2
1,tt0280707,18
2,tt0280707,7
0,tt0285930,3
1,tt0285930,9
0,tt0286151,2
1,tt0286151,3
2,tt0286151,9
0,tt0285104,3
1,tt0285104,18
2,tt0285104,9
0,tt0283994,3
1,tt0283994,9
0,tt0283875,3
1,tt0283875,9
0,tt0282947,19
1,tt0282947,18
2,tt0282947,7
0,tt0286056,19
1,tt0286056,18
2,tt0286056,7
0,tt0284462,19
1,tt0284462,18
2,tt0284462,7
0,tt0203540,19
1,tt0203540,2
2,tt0203540,7
0,tt0187489,19
1,tt0187489,18
2,tt0187489,7
0,tt0209809,7
0,tt0182065,19
1,tt0182065,18
2,tt0182065,7
0,tt0159382,19
1,tt0159382,7
0,tt0118698,24
1,tt0118698,11
2,tt0118698,7
0,tt0131684,19
1,tt0131684,7
0,tt0117391,18
1,tt0117391,9
2,tt0117391,13
0,tt0117473,1
0,tt0297626,7
0,tt0111518,19
1,tt0111518,7
0,tt0110977,7
0,tt0109752,6
1,tt0109752,2
2,tt0109752,7
0,tt0110683,7
0,tt0137090,19
1,tt0137090,24
2,tt0137090,7
0,tt0106537,11
1,tt0106537,7
0,tt0106578,9
1,tt0106578,7
0,tt0101595,11
1,tt0101595,7
0,tt0098766,19
1,tt0098766,18
2,tt0098766,7
0,tt0100056,11
1,tt0100056,7
0,tt0098117,24
1,tt0098117,11
2,tt0098117,7
0,tt0096405,11
1,tt0096405,7
0,tt0090400,19
1,tt0090400,2
2,tt0090400,7
0,tt0092438,19
1,tt0092438,7
0,tt14109724,2
1,tt14109724,11
0,tt10539608,0
1,tt10539608,23
2,tt10539608,7
0,tt0093119,15
1,tt0093119,1
2,tt0093119,8
0,tt5056196,2
1,tt5056196,9
2,tt5056196,13
0,tt2241351,19
1,tt2241351,18
2,tt2241351,7
0,tt0475290,2
1,tt0475290,8
2,tt0475290,7
0,tt4537842,10
1,tt4537842,2
2,tt4537842,8
0,tt1964418,17
1,tt1964418,9
2,tt1964418,13
0,tt1454468,0
1,tt1454468,9
2,tt1454468,7
0,tt1033575,2
1,tt1033575,7
0,tt1124035,1
1,tt1124035,7
0,tt1440728,19
1,tt1440728,9
2,tt1440728,7
0,tt0432283,14
1,tt0432283,2
2,tt0432283,13
0,tt1193138,2
1,tt1193138,11
2,tt1193138,7
0,tt0108757,11
1,tt0108757,7
0,tt0379865,2
1,tt0379865,11
2,tt0379865,7
0,tt0465538,19
1,tt0465538,18
2,tt0465538,7
0,tt0452624,11
1,tt0452624,18
2,tt0452624,7
0,tt0433383,24
1,tt0433383,20
2,tt0433383,7
0,tt0138524,19
1,tt0138524,2
2,tt0138524,11
0,tt0307479,11
1,tt0307479,18
2,tt0307479,7
0,tt0271259,19
1,tt0271259,2
0,tt0227538,2
1,tt0227538,9
2,tt0227538,13
0,tt0177971,7
1,tt0177971,9
2,tt0177971,13
0,tt0190590,19
1,tt0190590,2
2,tt0190590,13
0,tt0235376,1
1,tt0235376,7
0,tt0120188,2
1,tt0120188,9
2,tt0120188,13
0,tt0289670,2
0,tt0158983,14
1,tt0158983,2
2,tt0158983,23
0,tt0120780,19
1,tt0120780,2
2,tt0120780,7
0,tt0094514,2
0,tt0158353,2
1,tt0158353,3
0,tt0119874,1
1,tt0119874,9
0,tt0121955,14
1,tt0121955,2
0,tt0117247,2
1,tt0117247,11
2,tt0117247,7
0,tt0116367,19
1,tt0116367,9
2,tt0116367,15
0,tt0101199,7
0,tt0107084,19
1,tt0107084,1
0,tt0105964,2
0,tt0103374,19
1,tt0103374,7
0,tt0108580,7
0,tt0105685,2
0,tt0098916,7
0,tt0103449,7
0,tt0395731,2
1,tt0395731,18
0,tt0101041,2
0,tt0100468,19
1,tt0100468,9
2,tt0100468,7
0,tt10772384,2
0,tt0095989,15
1,tt0095989,2
2,tt0095989,0
0,tt0092392,19
1,tt0092392,18
2,tt0092392,7
0,tt0927586,2
0,tt0088526,2
1,tt0088526,7
0,tt0086765,19
1,tt0086765,18
2,tt0086765,7
0,tt0093854,15
1,tt0093854,2
0,tt0086734,19
1,tt0086734,9
2,tt0086734,7
0,tt0078610,2
1,tt0078610,17
0,tt0090865,2
0,tt0090533,2
0,tt0086691,19
1,tt0086691,2
2,tt0086691,18
0,tt0086704,2
0,tt0088618,19
1,tt0088618,18
2,tt0088618,9
0,tt0086789,19
1,tt0086789,9
2,tt0086789,7
0,tt1205428,11
1,tt1205428,7
0,tt0076993,7
1,tt0076993,9
2,tt0076993,13
0,tt6111598,1
1,tt6111598,9
2,tt6111598,13
0,tt11242358,1
0,tt3954936,7
1,tt3954936,1
2,tt3954936,13
0,tt6486762,19
1,tt6486762,1
2,tt6486762,9
0,tt15690300,1
0,tt14824590,1
0,tt14439896,7
0,tt9853500,19
1,tt9853500,1
2,tt9853500,9
0,tt4029412,1
1,tt4029412,9
0,tt14168394,1
1,tt14168394,9
0,tt9244554,1
1,tt9244554,9
0,tt3876910,1
1,tt3876910,9
0,tt10310140,2
1,tt10310140,23
2,tt10310140,9
0,tt10308928,19
1,tt10308928,9
2,tt10308928,7
0,tt7638348,18
1,tt7638348,9
2,tt7638348,0
0,tt5932728,20
1,tt5932728,7
0,tt6491178,19
1,tt6491178,9
2,tt6491178,7
0,tt5657846,2
0,tt3647498,19
1,tt3647498,9
2,tt3647498,7
0,tt2002718,19
1,tt2002718,1
2,tt2002718,9
0,tt1567609,19
1,tt1567609,9
2,tt1567609,7
0,tt2113789,2
1,tt2113789,3
0,tt1321860,7
0,tt1226273,19
1,tt1226273,9
2,tt1226273,7
0,tt0411024,2
0,tt0338325,19
1,tt0338325,9
2,tt0338325,7
0,tt0314676,19
1,tt0314676,2
2,tt0314676,10
0,tt0286106,0
1,tt0286106,18
2,tt0286106,7
0,tt0277434,24
1,tt0277434,9
2,tt0277434,7
0,tt1954966,24
0,tt0207201,2
1,tt0207201,11
2,tt0207201,23
0,tt0187393,24
1,tt0187393,9
2,tt0187393,7
0,tt0120630,14
1,tt0120630,2
2,tt0120630,13
0,tt0120753,1
1,tt0120753,18
2,tt0120753,7
0,tt0120784,19
1,tt0120784,9
2,tt0120784,7
0,tt0122151,19
1,tt0122151,1
2,tt0122151,9
0,tt0119095,17
1,tt0119095,23
2,tt0119095,7
0,tt0118883,1
1,tt0118883,18
2,tt0118883,9
0,tt0119109,2
1,tt0119109,11
0,tt0117438,19
1,tt0117438,1
2,tt0117438,9
0,tt0112642,2
1,tt0112642,17
2,tt0112642,23
0,tt0112573,24
1,tt0112573,20
2,tt0112573,7
0,tt12174376,3
1,tt12174376,8
0,tt0110478,2
1,tt0110478,9
2,tt0110478,13
0,tt0107501,7
0,tt0290161,3
0,tt0104291,0
1,tt0104291,11
2,tt0104291,7
0,tt0104714,19
1,tt0104714,1
2,tt0104714,9
0,tt0099726,7
0,tt0099005,2
1,tt0099005,9
2,tt0099005,21
0,tt0099141,2
1,tt0099141,9
0,tt0097733,19
1,tt0097733,1
2,tt0097733,9
0,tt0096244,19
1,tt0096244,11
2,tt0096244,7
0,tt0093409,19
1,tt0093409,1
2,tt0093409,9
0,tt0089530,0
1,tt0089530,9
2,tt0089530,13
0,tt0087751,11
1,tt0087751,7
0,tt0088007,7
0,tt0086993,7
1,tt0086993,24
2,tt0086993,13
0,tt0086617,11
1,tt0086617,21
2,tt0086617,7
0,tt0082694,0
1,tt0082694,9
2,tt0082694,13
0,tt0900891,7
0,tt0082432,7
1,tt0082432,24
2,tt0082432,13
0,tt0083591,24
1,tt0083591,9
2,tt0083591,7
0,tt0081920,7
0,tt0080513,0
1,tt0080513,9
2,tt0080513,7
0,tt0080024,11
1,tt0080024,7
0,tt0079501,0
1,tt0079501,9
2,tt0079501,13
0,tt3238528,0
1,tt3238528,3
2,tt3238528,7
0,tt0082201,19
1,tt0082201,9
2,tt0082201,7
0,tt0075281,7
0,tt0076780,1
1,tt0076780,7
0,tt13392388,21
0,tt4575512,0
1,tt4575512,9
2,tt4575512,13
0,tt6659386,7
1,tt6659386,9
2,tt6659386,13
0,tt14123284,1
1,tt14123284,9
0,tt2442560,19
1,tt2442560,7
0,tt7097896,0
1,tt7097896,9
2,tt7097896,13
0,tt6199572,19
1,tt6199572,20
2,tt6199572,7
0,tt1270797,0
1,tt1270797,9
2,tt1270797,13
0,tt4817296,2
0,tt5013056,24
1,tt5013056,9
2,tt5013056,7
0,tt3647998,1
1,tt3647998,18
2,tt3647998,7
0,tt3569230,19
1,tt3569230,20
2,tt3569230,7
0,tt3573598,10
1,tt3573598,1
2,tt3573598,18
0,tt1392190,0
1,tt1392190,9
2,tt1392190,13
0,tt1014763,19
1,tt1014763,24
2,tt1014763,7
0,tt1600196,19
1,tt1600196,1
2,tt1600196,7
0,tt2692904,7
0,tt1212450,19
1,tt1212450,20
2,tt1212450,7
0,tt1596350,2
1,tt1596350,11
2,tt1596350,9
0,tt1291584,6
1,tt1291584,9
2,tt1291584,7
0,tt1340800,1
1,tt1340800,18
2,tt1340800,7
0,tt1798247,3
1,tt1798247,7
0,tt1583943,11
1,tt1583943,3
2,tt1583943,7
0,tt14585816,8
0,tt1366321,19
1,tt1366321,1
2,tt1366321,7
0,tt1238834,11
1,tt1238834,7
0,tt1172570,20
1,tt1172570,19
2,tt1172570,9
0,tt1032755,19
1,tt1032755,1
2,tt1032755,9
0,tt0762137,9
0,tt1065309,7
0,tt1095408,7
0,tt0853153,20
1,tt0853153,7
0,tt0804552,19
1,tt0804552,15
2,tt0804552,7
0,tt0865546,1
1,tt0865546,18
2,tt0865546,7
0,tt0790665,1
1,tt0790665,9
2,tt0790665,7
0,tt0475380,2
1,tt0475380,11
2,tt0475380,7
0,tt0422720,24
1,tt0422720,20
2,tt0422720,7
0,tt0770442,0
1,tt0770442,1
2,tt0770442,7
0,tt0415160,23
1,tt0415160,9
2,tt0415160,13
0,tt0481459,24
1,tt0481459,20
2,tt0481459,7
0,tt0479760,19
1,tt0479760,15
2,tt0479760,7
0,tt1561362,2
1,tt1561362,3
0,tt0487907,7
0,tt0415407,21
1,tt0415407,7
0,tt0375912,19
1,tt0375912,9
2,tt0375912,7
0,tt0398037,1
0,tt0337659,15
0,tt0326835,11
1,tt0326835,1
2,tt0326835,7
0,tt0258816,19
1,tt0258816,18
2,tt0258816,7
0,tt0253754,0
1,tt0253754,9
2,tt0253754,13
0,tt0313608,21
1,tt0313608,7
0,tt0265086,21
1,tt0265086,9
2,tt0265086,7
0,tt5947410,2
1,tt5947410,3
0,tt5947420,2
1,tt5947420,3
0,tt1341188,2
1,tt1341188,11
2,tt1341188,7
0,tt0381851,8
0,tt0305224,2
0,tt0257360,2
1,tt0257360,7
0,tt0237572,19
1,tt0237572,18
2,tt0237572,7
0,tt0119822,2
1,tt0119822,11
2,tt0119822,7
0,tt0116996,2
1,tt0116996,0
0,tt0116240,2
1,tt0116240,11
2,tt0116240,7
0,tt0115710,19
1,tt0115710,1
2,tt0115710,7
0,tt0112744,1
1,tt0112744,7
0,tt0111742,15
1,tt0111742,11
2,tt0111742,7
0,tt0104427,19
1,tt0104427,20
2,tt0104427,7
0,tt0104804,2
1,tt0104804,11
0,tt0100828,19
1,tt0100828,18
2,tt0100828,7
0,tt0096895,9
1,tt0096895,13
0,tt0093277,7
0,tt0092699,2
1,tt0092699,11
2,tt0092699,7
0,tt0291145,14
1,tt0291145,2
2,tt0291145,17
0,tt0094332,15
1,tt0094332,2
2,tt0094332,23
0,tt0089841,19
1,tt0089841,2
2,tt0089841,7
0,tt0086425,2
1,tt0086425,7
0,tt0083678,19
1,tt0083678,7
0,tt0082979,24
1,tt0082979,20
2,tt0082979,7
0,tt0082934,19
1,tt0082934,11
2,tt0082934,7
0,tt0081505,15
1,tt0081505,7
0,tt0077621,12
1,tt0077621,2
2,tt0077621,11
0,tt0074906,12
1,tt0074906,7
0,tt0073486,7
0,tt0073008,19
1,tt0073008,2
2,tt0073008,11
0,tt0073812,10
1,tt0073812,7
0,tt0073580,1
1,tt0073580,7
0,tt0071315,1
1,tt0071315,18
2,tt0071315,7
0,tt0070290,2
1,tt0070290,7
0,tt0068805,7
0,tt0067699,7
0,tt0066892,7
0,tt12054702,3
1,tt12054702,20
0,tt0065724,7
0,tt0066181,2
1,tt0066181,23
2,tt0066181,7
0,tt0066286,19
1,tt0066286,7
0,tt0064276,7
1,tt0064276,13
0,tt0063049,10
1,tt0063049,2
2,tt0063049,23
0,tt0063469,7
0,tt0053479,2
1,tt0053479,17
0,tt0061259,12
0,tt0062301,19
1,tt0062301,24
2,tt0062301,7
0,tt0061758,19
1,tt0061758,1
2,tt0061758,7
0,tt0059653,12
0,tt0062262,12
0,tt0054535,7
0,tt0057864,7
1,tt0057864,21
0,tt0060418,13
0,tt0058060,2
1,tt0058060,21
2,tt0058060,7
0,tt0057569,15
1,tt0057569,1
0,tt0057449,15
1,tt0057449,2
2,tt0057449,23
0,tt0885503,2
0,tt0055811,12
0,tt0052472,19
1,tt0052472,9
2,tt0052472,13
0,tt4838638,3
1,tt4838638,7
0,tt0051261,12
0,tt0051311,9
1,tt0051311,13
0,tt0050066,12
0,tt0054348,7
0,tt0053483,7
0,tt0054033,15
1,tt0054033,2
0,tt0054475,19
1,tt0054475,7
0,tt0052494,2
1,tt0052494,1
0,tt0054392,11
1,tt0054392,7
0,tt0051500,19
1,tt0051500,1
2,tt0051500,7
0,tt0047756,15
1,tt0047756,18
2,tt0047756,7
0,tt7099280,11
1,tt7099280,23
2,tt7099280,7
0,tt11650736,14
1,tt11650736,2
0,tt14898648,3
1,tt14898648,7
0,tt3833480,24
1,tt3833480,9
2,tt3833480,7
0,tt0489974,19
1,tt0489974,23
2,tt0489974,7
0,tt5648036,1
1,tt5648036,9
0,tt5886510,2
1,tt5886510,6
0,tt5200368,1
1,tt5200368,7
0,tt1734493,1
1,tt1734493,9
0,tt5562056,2
0,tt3704416,2
1,tt3704416,7
0,tt2310332,23
1,tt2310332,13
0,tt3466476,11
0,tt1170358,23
1,tt1170358,13
0,tt2249221,19
1,tt2249221,1
2,tt2249221,7
0,tt1509767,23
1,tt1509767,9
2,tt1509767,13
0,tt1582271,1
1,tt1582271,7
0,tt6715232,2
1,tt6715232,8
0,tt1792983,8
0,tt1791504,2
1,tt1791504,3
2,tt1791504,8
0,tt1365483,7
0,tt1270277,7
0,tt0808399,2
1,tt0808399,11
2,tt0808399,7
0,tt0452643,2
1,tt0452643,11
2,tt0452643,7
0,tt0368709,2
1,tt0368709,11
2,tt0368709,7
0,tt0386504,19
1,tt0386504,7
0,tt0330111,2
1,tt0330111,6
0,tt0167260,7
1,tt0167260,9
2,tt0167260,13
0,tt0277941,20
1,tt0277941,9
2,tt0277941,13
0,tt0167261,7
1,tt0167261,9
2,tt0167261,13
0,tt0347436,23
1,tt0347436,9
2,tt0347436,13
0,tt0120737,7
1,tt0120737,9
2,tt0120737,13
0,tt0118401,19
1,tt0118401,18
2,tt0118401,7
0,tt0195275,2
0,tt0120514,11
1,tt0120514,20
2,tt0120514,7
0,tt0096555,7
0,tt6905678,7
0,tt4067520,19
1,tt4067520,2
2,tt4067520,18
0,tt12108622,18
1,tt12108622,0
0,tt14400772,3
1,tt14400772,7
0,tt5697572,2
1,tt5697572,17
2,tt5697572,7
0,tt11343494,2
1,tt11343494,3
2,tt11343494,23
0,tt11461168,14
1,tt11461168,3
0,tt5563334,19
1,tt5563334,18
2,tt5563334,7
0,tt9206798,24
1,tt9206798,20
2,tt9206798,7
0,tt9055926,24
1,tt9055926,7
0,tt6094290,2
1,tt6094290,3
2,tt6094290,7
0,tt2771200,17
1,tt2771200,23
2,tt2771200,13
0,tt12174244,7
0,tt6427146,7
0,tt2582590,2
0,tt5842706,2
1,tt5842706,3
0,tt4247618,2
1,tt4247618,7
0,tt15157344,14
1,tt15157344,3
0,tt3168230,18
1,tt3168230,7
0,tt7126180,2
1,tt7126180,8
0,tt1942920,2
0,tt3356268,2
1,tt3356268,7
0,tt1784658,2
1,tt1784658,3
2,tt1784658,7
0,tt0436992,7
1,tt0436992,17
2,tt0436992,13
0,tt0903624,23
1,tt0903624,13
0,tt2298760,2
0,tt2117848,2
1,tt2117848,3
0,tt1897953,11
1,tt1897953,3
2,tt1897953,23
0,tt1583938,2
1,tt1583938,3
0,tt1602004,14
1,tt1602004,3
2,tt1602004,7
0,tt1553328,24
1,tt1553328,3
2,tt1553328,7
0,tt12140672,7
1,tt12140672,9
2,tt12140672,13
0,tt1571414,2
0,tt1043714,0
1,tt1043714,1
2,tt1043714,7
0,tt1401563,2
1,tt1401563,3
2,tt1401563,7
0,tt0385752,17
1,tt0385752,23
2,tt0385752,13
0,tt1023126,14
1,tt1023126,2
2,tt1023126,3
0,tt0481509,0
1,tt0481509,9
2,tt0481509,13
0,tt1058040,23
1,tt1058040,9
2,tt1058040,13
0,tt0763304,14
1,tt0763304,2
2,tt0763304,13
0,tt0339334,14
1,tt0339334,2
2,tt0339334,13
0,tt0419722,7
0,tt0418004,18
1,tt0418004,23
2,tt0418004,7
0,tt0053494,11
1,tt0053494,7
0,tt0348505,11
1,tt0348505,1
2,tt0348505,7
0,tt0412935,7
1,tt0412935,23
2,tt0412935,13
0,tt0415947,23
1,tt0415947,9
2,tt0415947,13
0,tt0199184,22
0,tt0398438,24
1,tt0398438,20
2,tt0398438,22
0,tt0387360,23
1,tt0387360,9
2,tt0387360,13
0,tt0338001,7
0,tt0213749,3
1,tt0213749,17
2,tt0213749,7
0,tt0167872,7
0,tt0118636,19
1,tt0118636,1
2,tt0118636,7
0,tt0120684,20
1,tt0120684,7
0,tt0120257,11
1,tt0120257,18
2,tt0120257,7
0,tt0117442,24
1,tt0117442,20
2,tt0117442,7
0,tt0114272,24
1,tt0114272,20
2,tt0114272,7
0,tt0114279,0
